Date;Ticker;Price;SMA_20;RSI_14;Signal
2024-09-23;AAPL;225,42;;;NEUTRO
2024-09-24;AAPL;226,32;;;NEUTRO
2024-09-25;AAPL;225,32;;;NEUTRO
2024-09-26;AAPL;226,47;;;NEUTRO
2024-09-27;AAPL;226,73;;;NEUTRO
2024-09-30;AAPL;231,92;;;NEUTRO
2024-10-01;AAPL;225,16;;;NEUTRO
2024-10-02;AAPL;225,73;;;NEUTRO
2024-10-03;AAPL;224,62;;;NEUTRO
2024-10-04;AAPL;225,75;;;NEUTRO
2024-10-07;AAPL;220,66;;;NEUTRO
2024-10-08;AAPL;224,72;;;NEUTRO
2024-10-09;AAPL;228,48;;;NEUTRO
2024-10-10;AAPL;227,98;;;NEUTRO
2024-10-11;AAPL;226,5;;51,64;NEUTRO
2024-10-14;AAPL;230,23;;55,46;NEUTRO
2024-10-15;AAPL;232,77;;59,98;NEUTRO
2024-10-16;AAPL;230,71;;55,54;NEUTRO
2024-10-17;AAPL;231,07;;55,66;NEUTRO
2024-10-18;AAPL;233,91;227,52;52,76;NEUTRO
2024-10-21;AAPL;235,38;228,02;66,64;NEUTRO
2024-10-22;AAPL;234,77;228,44;64,7;NEUTRO
2024-10-23;AAPL;229,69;228,66;57,3;NEUTRO
2024-10-24;AAPL;229,5;228,81;55,55;NEUTRO
2024-10-25;AAPL;230,34;228,99;66,4;NEUTRO
2024-10-28;AAPL;232,32;229,01;63,85;NEUTRO
2024-10-29;AAPL;232,59;229,39;58,58;NEUTRO
2024-10-30;AAPL;229,03;229,55;51,94;NEUTRO
2024-10-31;AAPL;224,86;229,56;47,24;NEUTRO
2024-11-01;AAPL;221,88;229,37;35,58;NEUTRO
2024-11-04;AAPL;220,98;229,39;28,41;COMPRA
2024-11-05;AAPL;222,41;229,27;34,45;NEUTRO
2024-11-06;AAPL;221,69;228,93;32,66;NEUTRO
2024-11-07;AAPL;226,43;228,85;37,08;NEUTRO
2024-11-08;AAPL;226,16;228,84;33,38;NEUTRO
2024-11-11;AAPL;223,44;228,5;31,02;NEUTRO
2024-11-12;AAPL;223,44;228,03;37,38;NEUTRO
2024-11-13;AAPL;224,32;227,71;39,83;NEUTRO
2024-11-14;AAPL;227,41;227,53;44,71;NEUTRO
2024-11-15;AAPL;224,2;227,04;35,97;NEUTRO
2024-11-18;AAPL;227,21;226,63;41,51;NEUTRO
2024-11-19;AAPL;227,47;226,27;47,25;NEUTRO
2024-11-20;AAPL;228,19;226,19;56,68;NEUTRO
2024-11-21;AAPL;227,71;226,1;63,0;NEUTRO
2024-11-22;AAPL;229,06;226,04;67,66;NEUTRO
2024-11-25;AAPL;232,05;226,03;69,72;NEUTRO
2024-11-26;AAPL;234,23;226,11;74,21;VENDA
2024-11-27;AAPL;234,1;226,36;68,01;NEUTRO
2024-11-29;AAPL;236,49;226,94;72,06;VENDA
2024-12-02;AAPL;238,74;227,79;83,35;VENDA
2024-12-03;AAPL;241,79;228,83;85,3;VENDA
2024-12-04;AAPL;242,15;229,81;85,0;VENDA
2024-12-05;AAPL;242,18;230,84;82,95;VENDA
2024-12-06;AAPL;241,98;231,62;95,82;VENDA
2024-12-09;AAPL;245,88;232,6;96,01;VENDA
2024-12-10;AAPL;246,89;233,77;96,15;VENDA
2024-12-11;AAPL;245,62;234,88;90,37;VENDA
2024-12-12;AAPL;247,08;236,02;92,91;VENDA
2024-12-13;AAPL;247,25;237,01;92,52;VENDA
2024-12-16;AAPL;250,15;238,31;92,49;VENDA
2024-12-17;AAPL;252,58;239,58;92,58;VENDA
2024-12-18;AAPL;247,17;240,56;74,36;VENDA
2024-12-19;AAPL;248,91;241,6;73,72;VENDA
2024-12-20;AAPL;253,59;242,89;75,95;VENDA
2024-12-23;AAPL;254,37;244,16;73,88;VENDA
2024-12-24;AAPL;257,29;245,42;76,19;VENDA
2024-12-26;AAPL;258,1;246,62;76,82;VENDA
2024-12-27;AAPL;254,69;247,64;69,32;NEUTRO
2024-12-30;AAPL;251,31;248,39;58,39;NEUTRO
2024-12-31;AAPL;249,53;248,93;53,98;NEUTRO
2025-01-02;AAPL;242,99;248,99;46,58;NEUTRO
2025-01-03;AAPL;242,5;249,0;43,88;NEUTRO
2025-01-06;AAPL;244,13;249,1;45,99;NEUTRO
2025-01-07;AAPL;241,35;249,07;38,65;NEUTRO
2025-01-08;AAPL;241,84;248,87;35,42;NEUTRO
2025-01-10;AAPL;236,01;248,32;35,02;NEUTRO
2025-01-13;AAPL;233,57;247,72;29,79;COMPRA
2025-01-14;AAPL;232,45;246,99;19,27;COMPRA
2025-01-15;AAPL;237,03;246,48;27,3;COMPRA
2025-01-16;AAPL;227,45;245,34;16,74;COMPRA
2025-01-17;AAPL;229,17;244,17;18,4;COMPRA
2025-01-21;AAPL;221,85;242,91;16,95;COMPRA
2025-01-22;AAPL;223,04;241,61;20,24;COMPRA
2025-01-23;AAPL;222,87;240,08;20,95;COMPRA
2025-01-24;AAPL;221,99;238,46;23,89;COMPRA
2025-01-27;AAPL;229,05;237,05;35,63;NEUTRO
2025-01-28;AAPL;237,42;236,01;43,73;NEUTRO
2025-01-29;AAPL;238,51;235,2;47,26;NEUTRO
2025-01-30;AAPL;236,75;234,48;45,21;NEUTRO
2025-01-31;AAPL;235,17;233,76;49,14;NEUTRO
2025-02-03;AAPL;227,2;232,97;44,14;NEUTRO
2025-02-04;AAPL;231,98;232,44;49,6;NEUTRO
2025-02-05;AAPL;231,65;231,82;45,0;NEUTRO
2025-02-06;AAPL;232,4;231,37;55,5;NEUTRO
2025-02-07;AAPL;226,82;230,62;47,59;NEUTRO
2025-02-10;AAPL;227,09;230,17;56,27;NEUTRO
2025-02-11;AAPL;232,05;230,1;59,89;NEUTRO
2025-02-12;AAPL;236,29;230,29;63,52;NEUTRO
2025-02-13;AAPL;240,94;230,48;67,75;NEUTRO
2025-02-14;AAPL;244,0;231,31;65,13;NEUTRO
2025-02-18;AAPL;243,87;232,05;57,84;NEUTRO
2025-02-19;AAPL;244,27;233,17;57,12;NEUTRO
2025-02-20;AAPL;245,23;234,28;60,69;NEUTRO
2025-02-21;AAPL;244,95;235,38;62,75;NEUTRO
2025-02-24;AAPL;246,5;236,61;80,21;VENDA
2025-02-25;AAPL;246,44;237,48;76,56;VENDA
2025-02-26;AAPL;239,77;237,59;62,1;NEUTRO
2025-02-27;AAPL;236,72;237,5;56,02;NEUTRO
2025-02-28;AAPL;241,25;237,73;70,73;VENDA
2025-03-03;AAPL;237,45;237,84;63,51;NEUTRO
2025-03-04;AAPL;235,35;238,25;54,65;NEUTRO
2025-03-05;AAPL;235,16;238,41;48,2;NEUTRO
2025-03-06;AAPL;234,76;238,57;38,63;NEUTRO
2025-03-07;AAPL;238,49;238,87;40,11;NEUTRO
2025-03-10;AAPL;226,92;238,88;28,43;COMPRA
2025-03-11;AAPL;220,3;238,54;23,67;COMPRA
2025-03-12;AAPL;216,45;237,76;20,27;COMPRA
2025-03-13;AAPL;209,17;236,4;17,71;COMPRA
2025-03-14;AAPL;212,97;235,0;20,92;COMPRA
2025-03-17;AAPL;213,48;233,48;21,64;COMPRA
2025-03-18;AAPL;212,17;231,89;23,83;COMPRA
2025-03-19;AAPL;214,71;230,41;28,93;COMPRA
2025-03-20;AAPL;213,58;228,83;21,67;COMPRA
2025-03-21;AAPL;217,74;227,47;29,97;COMPRA
2025-03-24;AAPL;220,19;226,15;34,7;NEUTRO
2025-03-25;AAPL;223,2;224,99;38,58;NEUTRO
2025-03-26;AAPL;220,99;224,05;37,29;NEUTRO
2025-03-27;AAPL;223,3;223,38;35,6;NEUTRO
2025-03-28;AAPL;217,37;222,19;39,86;NEUTRO
2025-03-31;AAPL;221,59;221,39;51,44;NEUTRO
2025-04-01;AAPL;222,65;220,76;57,4;NEUTRO
2025-04-02;AAPL;223,34;220,17;70,05;VENDA
2025-04-03;AAPL;202,69;218,56;40,15;NEUTRO
2025-04-04;AAPL;187,92;216,04;30,76;NEUTRO
2025-04-07;AAPL;181,02;213,74;28,38;COMPRA
2025-04-08;AAPL;172,0;211,33;22,8;COMPRA
2025-04-09;AAPL;198,36;210,42;42,66;NEUTRO
2025-04-10;AAPL;189,96;209,46;37,14;NEUTRO
2025-04-11;AAPL;197,67;208,7;40,06;NEUTRO
2025-04-14;AAPL;202,03;208,12;40,76;NEUTRO
2025-04-15;AAPL;201,65;207,6;41,42;NEUTRO
2025-04-16;AAPL;193,8;206,55;37,53;NEUTRO
2025-04-17;AAPL;196,5;205,7;40,93;NEUTRO
2025-04-21;AAPL;192,69;204,45;37,4;NEUTRO
2025-04-22;AAPL;199,25;203,4;40,26;NEUTRO
2025-04-23;AAPL;204,1;202,44;42,26;NEUTRO
2025-04-24;AAPL;207,86;201,79;52,41;NEUTRO
2025-04-25;AAPL;208,77;201,06;61,14;NEUTRO
2025-04-28;AAPL;209,63;200,67;66,34;NEUTRO
2025-04-29;AAPL;210,69;200,13;74,31;VENDA
2025-04-30;AAPL;211,98;199,6;62,5;NEUTRO
2025-05-01;AAPL;212,8;199,07;74,34;VENDA
2025-05-02;AAPL;204,85;199,18;57,61;NEUTRO
2025-05-05;AAPL;198,4;199,7;46,31;NEUTRO
2025-05-06;AAPL;198,03;200,55;46,32;NEUTRO
2025-05-07;AAPL;195,77;201,74;52,26;NEUTRO
2025-05-08;AAPL;197,01;201,67;50,6;NEUTRO
2025-05-09;AAPL;198,05;202,08;56,8;NEUTRO
2025-05-12;AAPL;210,55;202,72;62,46;NEUTRO
2025-05-13;AAPL;212,69;203,25;60,07;NEUTRO
2025-05-14;AAPL;212,09;203,78;55,36;NEUTRO
2025-05-15;AAPL;211,21;204,65;53,09;NEUTRO
2025-05-16;AAPL;211,02;205,37;51,79;NEUTRO
2025-05-19;AAPL;208,54;206,16;47,33;NEUTRO
2025-05-20;AAPL;206,63;206,53;43,45;NEUTRO
2025-05-21;AAPL;201,86;206,42;37,78;NEUTRO
2025-05-22;AAPL;201,13;206,08;45,05;NEUTRO
2025-05-23;AAPL;195,05;205,4;45,5;NEUTRO
2025-05-27;AAPL;199,98;204,92;52,34;NEUTRO
2025-05-28;AAPL;200,19;204,39;55,57;NEUTRO
2025-05-29;AAPL;199,72;203,78;53,48;NEUTRO
2025-05-30;AAPL;200,62;203,17;53,31;NEUTRO
2025-06-02;AAPL;201,47;203,0;33,27;NEUTRO
2025-06-03;AAPL;203,04;203,23;31,84;NEUTRO
2025-06-04;AAPL;202,59;203,46;32,02;NEUTRO
2025-06-05;AAPL;200,4;203,69;30,51;NEUTRO
2025-06-06;AAPL;203,69;204,03;38,11;NEUTRO
2025-06-09;AAPL;201,22;204,18;38,12;NEUTRO
2025-06-10;AAPL;202,44;203,78;43,05;NEUTRO
2025-06-11;AAPL;198,55;203,07;44,34;NEUTRO
2025-06-12;AAPL;198,97;202,42;46,27;NEUTRO
2025-06-13;AAPL;196,23;201,67;52,3;NEUTRO
2025-06-16;AAPL;198,2;201,03;46,07;NEUTRO
2025-06-17;AAPL;195,42;200,37;40,54;NEUTRO
2025-06-18;AAPL;196,36;199,86;43,46;NEUTRO
2025-06-20;AAPL;200,77;199,8;50,26;NEUTRO
2025-06-23;AAPL;201,27;199,81;49,65;NEUTRO
2025-06-24;AAPL;200,07;200,06;44,78;NEUTRO
2025-06-25;AAPL;201,33;200,13;47,85;NEUTRO
2025-06-26;AAPL;200,77;200,16;50,67;NEUTRO
2025-06-27;AAPL;200,85;200,21;44,19;NEUTRO
2025-06-30;AAPL;204,94;200,43;57,14;NEUTRO
2025-07-01;AAPL;207,58;200,73;59,35;NEUTRO
2025-07-02;AAPL;212,2;201,19;74,19;VENDA
2025-07-03;AAPL;213,31;201,73;74,81;VENDA
2025-07-07;AAPL;209,71;202,19;72,65;VENDA
2025-07-08;AAPL;209,77;202,5;70,77;VENDA
2025-07-09;AAPL;210,9;202,98;79,54;VENDA
2025-07-10;AAPL;212,17;203,47;79,8;VENDA
2025-07-11;AAPL;210,92;204,09;71,72;VENDA
2025-07-14;AAPL;208,38;204,56;63,99;NEUTRO
2025-07-15;AAPL;208,87;205,19;67,81;NEUTRO
2025-07-16;AAPL;209,92;205,78;67,54;NEUTRO
2025-07-17;AAPL;209,78;206,49;68,72;NEUTRO
2025-07-18;AAPL;210,94;207,22;70,06;VENDA
2025-07-21;AAPL;212,24;207,8;66,32;NEUTRO
2025-07-22;AAPL;214,16;208,44;65,2;NEUTRO
2025-07-23;AAPL;213,91;209,13;54,95;NEUTRO
2025-07-24;AAPL;213,52;209,74;50,63;NEUTRO
2025-07-25;AAPL;213,64;210,39;65,03;NEUTRO
2025-07-28;AAPL;213,81;211,03;65,33;NEUTRO
2025-07-29;AAPL;211,03;211,34;50,44;NEUTRO
2025-07-30;AAPL;208,81;211,4;39,35;NEUTRO
2025-07-31;AAPL;207,33;211,16;38,79;NEUTRO
2025-08-01;AAPL;202,15;210,6;33,3;NEUTRO
2025-08-04;AAPL;203,12;210,27;34,97;NEUTRO
2025-08-05;AAPL;202,69;209,91;30,47;NEUTRO
2025-08-06;AAPL;213,01;210,02;55,63;NEUTRO
2025-08-07;AAPL;219,78;210,4;62,89;NEUTRO
2025-08-08;AAPL;229,09;211,31;69,91;NEUTRO
2025-08-11;AAPL;227,18;212,25;65,39;NEUTRO
2025-08-12;AAPL;229,65;213,29;67,68;NEUTRO
2025-08-13;AAPL;233,33;214,46;70,72;VENDA
